#Temperature (K)	Pressure (MPa)	Quality (l+v)	Internal Energy (l+v, kJ/mol)	Enthalpy (l+v, kJ/mol)	Entropy (l+v, J/mol*K)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
536.05	88.381	undefined	10.401	16.282	68.360	30.300	0.033003	10.401	16.282	68.360	21.683	29.837	2290.2	-0.54814	14.786	0.33220	30.300	0.033003	10.401	16.282	68.360	21.683	29.837	2290.2	-0.54814	14.786	0.33220
537.69	88.648	undefined	10.437	16.335	68.426	30.300	0.033003	10.437	16.335	68.426	21.684	29.835	2293.5	-0.54832	14.816	0.33287	30.300	0.033003	10.437	16.335	68.426	21.684	29.835	2293.5	-0.54832	14.816	0.33287
539.33	88.914	undefined	10.473	16.388	68.492	30.300	0.033003	10.473	16.388	68.492	21.685	29.833	2296.7	-0.54850	14.846	0.33354	30.300	0.033003	10.473	16.388	68.492	21.685	29.833	2296.7	-0.54850	14.846	0.33354
540.97	89.181	undefined	10.508	16.442	68.558	30.300	0.033003	10.508	16.442	68.558	21.686	29.831	2299.9	-0.54867	14.876	0.33421	30.300	0.033003	10.508	16.442	68.558	21.686	29.831	2299.9	-0.54867	14.876	0.33421
542.62	89.448	undefined	10.544	16.495	68.624	30.300	0.033003	10.544	16.495	68.624	21.686	29.829	2303.1	-0.54884	14.906	0.33488	30.300	0.033003	10.544	16.495	68.624	21.686	29.829	2303.1	-0.54884	14.906	0.33488
544.26	89.714	undefined	10.579	16.548	68.690	30.300	0.033003	10.579	16.548	68.690	21.687	29.828	2306.3	-0.54901	14.936	0.33554	30.300	0.033003	10.579	16.548	68.690	21.687	29.828	2306.3	-0.54901	14.936	0.33554
545.90	89.980	undefined	10.615	16.602	68.755	30.300	0.033003	10.615	16.602	68.755	21.688	29.826	2309.5	-0.54917	14.966	0.33621	30.300	0.033003	10.615	16.602	68.755	21.688	29.826	2309.5	-0.54917	14.966	0.33621
547.54	90.247	undefined	10.651	16.655	68.820	30.300	0.033003	10.651	16.655	68.820	21.689	29.824	2312.6	-0.54934	14.996	0.33688	30.300	0.033003	10.651	16.655	68.820	21.689	29.824	2312.6	-0.54934	14.996	0.33688
549.18	90.513	undefined	10.686	16.708	68.885	30.300	0.033003	10.686	16.708	68.885	21.690	29.823	2315.8	-0.54950	15.026	0.33755	30.300	0.033003	10.686	16.708	68.885	21.690	29.823	2315.8	-0.54950	15.026	0.33755
550.82	90.779	undefined	10.722	16.762	68.950	30.300	0.033003	10.722	16.762	68.950	21.691	29.821	2319.0	-0.54966	15.056	0.33821	30.300	0.033003	10.722	16.762	68.950	21.691	29.821	2319.0	-0.54966	15.056	0.33821
552.47	91.046	undefined	10.758	16.815	69.014	30.300	0.033003	10.758	16.815	69.014	21.692	29.819	2322.2	-0.54981	15.086	0.33888	30.300	0.033003	10.758	16.815	69.014	21.692	29.819	2322.2	-0.54981	15.086	0.33888
554.11	91.312	undefined	10.793	16.868	69.079	30.300	0.033003	10.793	16.868	69.079	21.693	29.818	2325.3	-0.54997	15.116	0.33954	30.300	0.033003	10.793	16.868	69.079	21.693	29.818	2325.3	-0.54997	15.116	0.33954
555.75	91.578	undefined	10.829	16.921	69.143	30.300	0.033003	10.829	16.921	69.143	21.693	29.816	2328.5	-0.55012	15.146	0.34021	30.300	0.033003	10.829	16.921	69.143	21.693	29.816	2328.5	-0.55012	15.146	0.34021
557.39	91.844	undefined	10.864	16.975	69.207	30.300	0.033003	10.864	16.975	69.207	21.694	29.815	2331.6	-0.55027	15.176	0.34088	30.300	0.033003	10.864	16.975	69.207	21.694	29.815	2331.6	-0.55027	15.176	0.34088
559.03	92.110	undefined	10.900	17.028	69.271	30.300	0.033003	10.900	17.028	69.271	21.695	29.813	2334.7	-0.55042	15.206	0.34154	30.300	0.033003	10.900	17.028	69.271	21.695	29.813	2334.7	-0.55042	15.206	0.34154
560.67	92.376	undefined	10.936	17.081	69.334	30.300	0.033003	10.936	17.081	69.334	21.696	29.812	2337.9	-0.55056	15.236	0.34221	30.300	0.033003	10.936	17.081	69.334	21.696	29.812	2337.9	-0.55056	15.236	0.34221
562.32	92.641	undefined	10.971	17.135	69.398	30.300	0.033003	10.971	17.135	69.398	21.697	29.811	2341.0	-0.55070	15.266	0.34287	30.300	0.033003	10.971	17.135	69.398	21.697	29.811	2341.0	-0.55070	15.266	0.34287
563.96	92.907	undefined	11.007	17.188	69.461	30.300	0.033003	11.007	17.188	69.461	21.698	29.809	2344.1	-0.55084	15.296	0.34354	30.300	0.033003	11.007	17.188	69.461	21.698	29.809	2344.1	-0.55084	15.296	0.34354
565.60	93.173	undefined	11.042	17.241	69.524	30.300	0.033003	11.042	17.241	69.524	21.699	29.808	2347.3	-0.55098	15.326	0.34420	30.300	0.033003	11.042	17.241	69.524	21.699	29.808	2347.3	-0.55098	15.326	0.34420
567.24	93.438	undefined	11.078	17.295	69.587	30.300	0.033003	11.078	17.295	69.587	21.700	29.807	2350.4	-0.55112	15.356	0.34486	30.300	0.033003	11.078	17.295	69.587	21.700	29.807	2350.4	-0.55112	15.356	0.34486
568.88	93.704	undefined	11.114	17.348	69.650	30.300	0.033003	11.114	17.348	69.650	21.701	29.805	2353.5	-0.55125	15.386	0.34553	30.300	0.033003	11.114	17.348	69.650	21.701	29.805	2353.5	-0.55125	15.386	0.34553
570.52	93.969	undefined	11.149	17.401	69.712	30.300	0.033003	11.149	17.401	69.712	21.703	29.804	2356.6	-0.55138	15.416	0.34619	30.300	0.033003	11.149	17.401	69.712	21.703	29.804	2356.6	-0.55138	15.416	0.34619
572.17	94.235	undefined	11.185	17.454	69.774	30.300	0.033003	11.185	17.454	69.774	21.704	29.803	2359.7	-0.55151	15.446	0.34685	30.300	0.033003	11.185	17.454	69.774	21.704	29.803	2359.7	-0.55151	15.446	0.34685
573.81	94.500	undefined	11.221	17.508	69.837	30.300	0.033003	11.221	17.508	69.837	21.705	29.802	2362.8	-0.55164	15.476	0.34752	30.300	0.033003	11.221	17.508	69.837	21.705	29.802	2362.8	-0.55164	15.476	0.34752
575.45	94.766	undefined	11.256	17.561	69.899	30.300	0.033003	11.256	17.561	69.899	21.706	29.801	2365.8	-0.55177	15.506	0.34818	30.300	0.033003	11.256	17.561	69.899	21.706	29.801	2365.8	-0.55177	15.506	0.34818
577.09	95.031	undefined	11.292	17.614	69.960	30.300	0.033003	11.292	17.614	69.960	21.707	29.799	2368.9	-0.55189	15.535	0.34884	30.300	0.033003	11.292	17.614	69.960	21.707	29.799	2368.9	-0.55189	15.535	0.34884
578.73	95.296	undefined	11.327	17.668	70.022	30.300	0.033003	11.327	17.668	70.022	21.708	29.798	2372.0	-0.55201	15.565	0.34950	30.300	0.033003	11.327	17.668	70.022	21.708	29.798	2372.0	-0.55201	15.565	0.34950
580.37	95.561	undefined	11.363	17.721	70.084	30.300	0.033003	11.363	17.721	70.084	21.709	29.797	2375.1	-0.55213	15.595	0.35017	30.300	0.033003	11.363	17.721	70.084	21.709	29.797	2375.1	-0.55213	15.595	0.35017
582.02	95.826	undefined	11.399	17.774	70.145	30.300	0.033003	11.399	17.774	70.145	21.710	29.796	2378.1	-0.55225	15.625	0.35083	30.300	0.033003	11.399	17.774	70.145	21.710	29.796	2378.1	-0.55225	15.625	0.35083
583.66	96.092	undefined	11.434	17.827	70.206	30.300	0.033003	11.434	17.827	70.206	21.712	29.795	2381.2	-0.55237	15.655	0.35149	30.300	0.033003	11.434	17.827	70.206	21.712	29.795	2381.2	-0.55237	15.655	0.35149
585.30	96.356	undefined	11.470	17.881	70.267	30.300	0.033003	11.470	17.881	70.267	21.713	29.794	2384.2	-0.55248	15.684	0.35215	30.300	0.033003	11.470	17.881	70.267	21.713	29.794	2384.2	-0.55248	15.684	0.35215
586.94	96.621	undefined	11.506	17.934	70.328	30.300	0.033003	11.506	17.934	70.328	21.714	29.793	2387.3	-0.55259	15.714	0.35281	30.300	0.033003	11.506	17.934	70.328	21.714	29.793	2387.3	-0.55259	15.714	0.35281
588.58	96.886	undefined	11.541	17.987	70.389	30.300	0.033003	11.541	17.987	70.389	21.715	29.792	2390.3	-0.55270	15.744	0.35347	30.300	0.033003	11.541	17.987	70.389	21.715	29.792	2390.3	-0.55270	15.744	0.35347
590.22	97.151	undefined	11.577	18.041	70.449	30.300	0.033003	11.577	18.041	70.449	21.717	29.791	2393.4	-0.55281	15.774	0.35414	30.300	0.033003	11.577	18.041	70.449	21.717	29.791	2393.4	-0.55281	15.774	0.35414
591.87	97.416	undefined	11.613	18.094	70.509	30.300	0.033003	11.613	18.094	70.509	21.718	29.790	2396.4	-0.55291	15.804	0.35480	30.300	0.033003	11.613	18.094	70.509	21.718	29.790	2396.4	-0.55291	15.804	0.35480
593.51	97.681	undefined	11.648	18.147	70.569	30.300	0.033003	11.648	18.147	70.569	21.719	29.790	2399.4	-0.55302	15.833	0.35546	30.300	0.033003	11.648	18.147	70.569	21.719	29.790	2399.4	-0.55302	15.833	0.35546
595.15	97.945	undefined	11.684	18.200	70.629	30.300	0.033003	11.684	18.200	70.629	21.720	29.789	2402.4	-0.55312	15.863	0.35612	30.300	0.033003	11.684	18.200	70.629	21.720	29.789	2402.4	-0.55312	15.863	0.35612
596.79	98.210	undefined	11.720	18.254	70.689	30.300	0.033003	11.720	18.254	70.689	21.722	29.788	2405.4	-0.55322	15.893	0.35678	30.300	0.033003	11.720	18.254	70.689	21.722	29.788	2405.4	-0.55322	15.893	0.35678
598.43	98.474	undefined	11.755	18.307	70.749	30.300	0.033003	11.755	18.307	70.749	21.723	29.787	2408.5	-0.55332	15.922	0.35744	30.300	0.033003	11.755	18.307	70.749	21.723	29.787	2408.5	-0.55332	15.922	0.35744
600.07	98.739	undefined	11.791	18.360	70.809	30.300	0.033003	11.791	18.360	70.809	21.724	29.786	2411.5	-0.55341	15.952	0.35810	30.300	0.033003	11.791	18.360	70.809	21.724	29.786	2411.5	-0.55341	15.952	0.35810
601.72	99.003	undefined	11.827	18.413	70.868	30.300	0.033003	11.827	18.413	70.868	21.726	29.786	2414.5	-0.55351	15.982	0.35876	30.300	0.033003	11.827	18.413	70.868	21.726	29.786	2414.5	-0.55351	15.982	0.35876
603.36	99.268	undefined	11.862	18.467	70.927	30.300	0.033003	11.862	18.467	70.927	21.727	29.785	2417.4	-0.55360	16.011	0.35942	30.300	0.033003	11.862	18.467	70.927	21.727	29.785	2417.4	-0.55360	16.011	0.35942
605.00	99.532	undefined	11.898	18.520	70.986	30.300	0.033003	11.898	18.520	70.986	21.729	29.784	2420.4	-0.55369	16.041	0.36008	30.300	0.033003	11.898	18.520	70.986	21.729	29.784	2420.4	-0.55369	16.041	0.36008
606.64	99.796	undefined	11.934	18.573	71.045	30.300	0.033003	11.934	18.573	71.045	21.730	29.784	2423.4	-0.55378	16.071	0.36074	30.300	0.033003	11.934	18.573	71.045	21.730	29.784	2423.4	-0.55378	16.071	0.36074
608.28	100.06	undefined	11.969	18.626	71.104	30.300	0.033003	11.969	18.626	71.104	21.731	29.783	2426.4	-0.55387	16.100	0.36139	30.300	0.033003	11.969	18.626	71.104	21.731	29.783	2426.4	-0.55387	16.100	0.36139
609.92	100.32	undefined	12.005	18.680	71.162	30.300	0.033003	12.005	18.680	71.162	21.733	29.783	2429.4	-0.55395	16.130	0.36205	30.300	0.033003	12.005	18.680	71.162	21.733	29.783	2429.4	-0.55395	16.130	0.36205
611.57	100.59	undefined	12.041	18.733	71.221	30.300	0.033003	12.041	18.733	71.221	21.734	29.782	2432.3	-0.55404	16.160	0.36271	30.300	0.033003	12.041	18.733	71.221	21.734	29.782	2432.3	-0.55404	16.160	0.36271
613.21	100.85	undefined	12.076	18.786	71.279	30.300	0.033003	12.076	18.786	71.279	21.736	29.782	2435.3	-0.55412	16.189	0.36337	30.300	0.033003	12.076	18.786	71.279	21.736	29.782	2435.3	-0.55412	16.189	0.36337
614.85	101.12	undefined	12.112	18.839	71.337	30.300	0.033003	12.112	18.839	71.337	21.737	29.781	2438.3	-0.55420	16.219	0.36403	30.300	0.033003	12.112	18.839	71.337	21.737	29.781	2438.3	-0.55420	16.219	0.36403
616.49	101.38	undefined	12.148	18.893	71.395	30.300	0.033003	12.148	18.893	71.395	21.739	29.781	2441.2	-0.55428	16.249	0.36469	30.300	0.033003	12.148	18.893	71.395	21.739	29.781	2441.2	-0.55428	16.249	0.36469
618.13	101.64	undefined	12.183	18.946	71.453	30.300	0.033003	12.183	18.946	71.453	21.740	29.780	2444.2	-0.55436	16.278	0.36535	30.300	0.033003	12.183	18.946	71.453	21.740	29.780	2444.2	-0.55436	16.278	0.36535
619.77	101.91	undefined	12.219	18.999	71.511	30.300	0.033003	12.219	18.999	71.511	21.742	29.780	2447.1	-0.55443	16.308	0.36601	30.300	0.033003	12.219	18.999	71.511	21.742	29.780	2447.1	-0.55443	16.308	0.36601
621.42	102.17	undefined	12.255	19.052	71.568	30.300	0.033003	12.255	19.052	71.568	21.743	29.779	2450.0	-0.55450	16.337	0.36666	30.300	0.033003	12.255	19.052	71.568	21.743	29.779	2450.0	-0.55450	16.337	0.36666
623.06	102.44	undefined	12.290	19.106	71.625	30.300	0.033003	12.290	19.106	71.625	21.745	29.779	2453.0	-0.55458	16.367	0.36732	30.300	0.033003	12.290	19.106	71.625	21.745	29.779	2453.0	-0.55458	16.367	0.36732
624.70	102.70	undefined	12.326	19.159	71.683	30.300	0.033003	12.326	19.159	71.683	21.747	29.779	2455.9	-0.55465	16.397	0.36798	30.300	0.033003	12.326	19.159	71.683	21.747	29.779	2455.9	-0.55465	16.397	0.36798
626.34	102.96	undefined	12.362	19.212	71.740	30.300	0.033003	12.362	19.212	71.740	21.748	29.778	2458.8	-0.55471	16.426	0.36864	30.300	0.033003	12.362	19.212	71.740	21.748	29.778	2458.8	-0.55471	16.426	0.36864
627.98	103.23	undefined	12.398	19.265	71.797	30.300	0.033003	12.398	19.265	71.797	21.750	29.778	2461.7	-0.55478	16.456	0.36929	30.300	0.033003	12.398	19.265	71.797	21.750	29.778	2461.7	-0.55478	16.456	0.36929
629.62	103.49	undefined	12.433	19.319	71.853	30.300	0.033003	12.433	19.319	71.853	21.751	29.778	2464.7	-0.55485	16.485	0.36995	30.300	0.033003	12.433	19.319	71.853	21.751	29.778	2464.7	-0.55485	16.485	0.36995
631.27	103.75	undefined	12.469	19.372	71.910	30.300	0.033003	12.469	19.372	71.910	21.753	29.778	2467.6	-0.55491	16.515	0.37061	30.300	0.033003	12.469	19.372	71.910	21.753	29.778	2467.6	-0.55491	16.515	0.37061
632.91	104.02	undefined	12.505	19.425	71.967	30.300	0.033003	12.505	19.425	71.967	21.755	29.778	2470.5	-0.55497	16.544	0.37127	30.300	0.033003	12.505	19.425	71.967	21.755	29.778	2470.5	-0.55497	16.544	0.37127
634.55	104.28	undefined	12.540	19.478	72.023	30.300	0.033003	12.540	19.478	72.023	21.756	29.777	2473.4	-0.55503	16.574	0.37193	30.300	0.033003	12.540	19.478	72.023	21.756	29.777	2473.4	-0.55503	16.574	0.37193
636.19	104.54	undefined	12.576	19.532	72.079	30.300	0.033003	12.576	19.532	72.079	21.758	29.777	2476.3	-0.55509	16.603	0.37258	30.300	0.033003	12.576	19.532	72.079	21.758	29.777	2476.3	-0.55509	16.603	0.37258
637.83	104.81	undefined	12.612	19.585	72.135	30.300	0.033003	12.612	19.585	72.135	21.760	29.777	2479.1	-0.55515	16.633	0.37324	30.300	0.033003	12.612	19.585	72.135	21.760	29.777	2479.1	-0.55515	16.633	0.37324
639.47	105.07	undefined	12.648	19.638	72.191	30.300	0.033003	12.648	19.638	72.191	21.762	29.777	2482.0	-0.55520	16.662	0.37390	30.300	0.033003	12.648	19.638	72.191	21.762	29.777	2482.0	-0.55520	16.662	0.37390
641.12	105.33	undefined	12.683	19.691	72.247	30.300	0.033003	12.683	19.691	72.247	21.763	29.777	2484.9	-0.55526	16.692	0.37455	30.300	0.033003	12.683	19.691	72.247	21.763	29.777	2484.9	-0.55526	16.692	0.37455
642.76	105.60	undefined	12.719	19.744	72.303	30.300	0.033003	12.719	19.744	72.303	21.765	29.777	2487.8	-0.55531	16.721	0.37521	30.300	0.033003	12.719	19.744	72.303	21.765	29.777	2487.8	-0.55531	16.721	0.37521
644.40	105.86	undefined	12.755	19.798	72.358	30.300	0.033003	12.755	19.798	72.358	21.767	29.777	2490.7	-0.55536	16.751	0.37587	30.300	0.033003	12.755	19.798	72.358	21.767	29.777	2490.7	-0.55536	16.751	0.37587
646.04	106.12	undefined	12.791	19.851	72.414	30.300	0.033003	12.791	19.851	72.414	21.769	29.777	2493.5	-0.55541	16.780	0.37652	30.300	0.033003	12.791	19.851	72.414	21.769	29.777	2493.5	-0.55541	16.780	0.37652
647.68	106.39	undefined	12.826	19.904	72.469	30.300	0.033003	12.826	19.904	72.469	21.771	29.777	2496.4	-0.55546	16.810	0.37718	30.300	0.033003	12.826	19.904	72.469	21.771	29.777	2496.4	-0.55546	16.810	0.37718
649.32	106.65	undefined	12.862	19.957	72.524	30.300	0.033003	12.862	19.957	72.524	21.772	29.777	2499.2	-0.55551	16.839	0.37784	30.300	0.033003	12.862	19.957	72.524	21.772	29.777	2499.2	-0.55551	16.839	0.37784
